date,tp,t2m,ssr,str,sp
7/15/1984,16.99,283.009718,13382655.26,-4056497.749,70279.38749
7/16/1984,13.11,282.8375358,12645614.9,-4065236.503,70407.73249
7/17/1984,8.82,283.1045589,16976487.78,-5005642.237,70721.26527
7/18/1984,10.77,282.7786943,17354132.66,-5153169.673,70915.35137
7/19/1984,6.31,282.7411984,17860786.02,-5367597.613,70707.88589
7/20/1984,10.06,283.5603915,16795127.28,-4744900.039,70497.30652
7/21/1984,14.03,283.8005246,14417536.98,-4233721.647,70473.07414
7/22/1984,17.74,284.0907276,12521570.61,-3607715.747,70515.025
7/23/1984,22.31,283.7341583,11126794.76,-3274663.316,70490.01628
7/24/1984,21.37,283.6602307,10432610.34,-3026232.472,70467.73673
7/25/1984,19.14,283.4710153,11484922.37,-3113612.574,70489.95026
7/26/1984,21.9,283.5385171,11649314.46,-3227350.598,70552.95317
7/27/1984,25.93,283.2816052,9349963.955,-2691585.354,70441.32107
7/28/1984,23.81,283.06806,10382990.82,-3058206.541,70371.43854
7/29/1984,16.93,283.3186298,10375468.83,-2957086.42,70421.67927
7/30/1984,10.59,283.3854045,12920276.72,-3795012.524,70555.66472
7/31/1984,9.98,283.4406158,14046615.59,-4243307.702,70676.73905
8/1/1984,10.79,283.1639196,15426258.4,-4559836.915,70690.59882
8/2/1984,10.76,282.6068169,16231404.01,-4972307.111,70667.07121
8/3/1984,9.05,282.0118717,15524702.34,-4825357.286,70690.31128
8/4/1984,6.91,281.4365752,16192285.01,-6085942.184,70660.57032
8/5/1984,7.08,282.0699803,17710055.77,-6471610.331,70591.7757
8/6/1984,6.61,282.6027327,16210979.78,-6045050.156,70621.17615
8/7/1984,5.49,282.5233074,18124367.93,-6046275.619,70592.31043
8/8/1984,7.82,282.7817015,16757377.07,-5570681.967,70587.38007
8/9/1984,10.45,282.6672733,16342099.86,-5214625.865,70640.85653
8/10/1984,7.63,282.8186123,16295450.31,-5127056.343,70690.43157
8/11/1984,5.99,282.8801677,16523814.29,-5215506.576,70695.97289
8/12/1984,5.61,282.5157199,16553998.97,-5450160.76,70589.15451
8/13/1984,6.13,282.6665845,17598670.06,-5778534.644,70572.3923
8/14/1984,6.32,282.9890044,17720177.04,-5632831.598,70529.17167
8/15/1984,5.38,282.9670098,15900232.19,-5352979.539,70555.24387
8/16/1984,6.07,283.0144515,17585480.78,-5632691.223,70542.04031
8/17/1984,9.54,283.1549389,17118982.49,-5413108.481,70582.979
8/18/1984,11.34,282.7061406,13579451.1,-4115296.491,70647.42037
8/19/1984,11.59,282.0932422,13454029.58,-4632649.332,70647.41271
8/20/1984,12.07,281.6658932,14435475.45,-5283430.551,70591.1929
8/21/1984,8.79,282.0433161,15315522,-5747918.952,70637.19523
8/22/1984,6.64,282.6949007,16603555.3,-5977542.127,70604.63697
8/23/1984,5.71,282.8001491,16704967.08,-5815255.554,70720.23563
8/24/1984,7.86,283.1394689,15848070.03,-5049597.443,70734.80495
8/25/1984,10.01,283.0768984,13532800.55,-4003178.96,70594.55898
8/26/1984,11.98,283.0457832,12861216.51,-3990650.615,70483.15234
8/27/1984,12.47,283.1767632,13974634.22,-4115114.627,70601.78177
8/28/1984,11.02,282.7889698,12220251.84,-3618371.549,70651.09689
8/29/1984,11.18,282.6371383,12566785.19,-4191430.23,70550.53467
8/30/1984,13.46,282.8630873,12424104.13,-3901726.699,70364.68346
8/31/1984,16.23,281.0574642,10876984.67,-3723718.817,70416.76671
9/1/1984,6.47,280.8182409,13952803.07,-5689461.873,70564.27967
9/2/1984,4.78,281.4011596,18411714.93,-6743720.605,70696.17244
9/3/1984,8.33,281.7958047,17361837.71,-6086845.174,70680.20395
9/4/1984,13.92,282.3246044,13887442.52,-4592470.268,70542.94992
9/5/1984,17.33,282.2918057,11306825.53,-3687847.701,70585.34388
9/6/1984,21.02,281.9167139,9833938.284,-3152684.502,70644.68637
9/7/1984,15.13,282.1676617,9158964.217,-3199747.5,70653.9674
9/8/1984,8.36,281.7970154,11616895.76,-3783727.019,70639.72812
9/9/1984,6.63,281.2335108,13857893.36,-4550312.917,70693.45461
9/10/1984,8.88,281.0041081,14013727.45,-4872258.619,70801.73822
9/11/1984,9.98,280.8265012,12388915.45,-4571127.612,71095.03148
9/12/1984,10.2,281.3848209,13889351.33,-4560557.576,71199.24478
9/13/1984,12.34,281.4068752,12376429.13,-3908439.747,70832.96082
9/14/1984,21.73,281.0262025,11255018.56,-3827628.947,70647.20974
9/15/1984,30.39,280.7987248,10370969.12,-3812584.736,70632.41257
9/16/1984,37.5,279.9418244,10128281.41,-3937564.003,70812.67039
9/17/1984,22.82,279.8261324,9802981.175,-3918810.116,70680.11649
9/18/1984,15.57,279.7944543,9648187.847,-3737453.446,70537.46053
9/19/1984,17.46,279.8752707,9510029.559,-3584679.074,70568.17305
9/20/1984,18.21,279.2238687,10036667.86,-3999359.303,70745.23563
9/21/1984,7.19,278.7568218,11834020.39,-5006716.948,70982.42527
9/22/1984,3.18,278.8457379,14610346.59,-5810901.857,70945.67602
9/23/1984,4.44,278.9924835,14834073.48,-5823509.046,70847.70371
9/24/1984,3.89,278.5780235,14999156.8,-5965383.279,70729.60659
9/25/1984,2.43,278.018975,16515790.08,-6702271.896,70769.19874
9/26/1984,1.61,277.9855354,16711147.75,-6949387.115,70778.29795
9/27/1984,1.56,278.3851648,16368387.92,-6755045.925,70732.84642
9/28/1984,1.5,278.4155082,16534899.51,-6867883.82,70813.42822
9/29/1984,0.95,278.3969487,16812741.63,-7165542.855,70778.59212
9/30/1984,0.84,277.9717539,17266997.79,-7440624.001,70656.13671
10/1/1984,0.5,277.9369535,17411584.18,-7711672.704,70672.73974
10/2/1984,0.29,278.1998572,17918044.6,-7970292.758,70823.18356
10/3/1984,1.01,278.5622562,17425144.5,-7622569.443,70930.15508
10/4/1984,3.02,279.6299124,15433843.46,-6605250.082,70960.27805
10/5/1984,5.95,280.0244288,13523228.2,-5682640.896,70841.3779
10/6/1984,5.29,279.8391869,13765197.46,-5843893.008,70844.33593
10/7/1984,3.53,279.7554335,14145155.94,-6047616.668,70811.28871
10/8/1984,3.21,279.2823724,13923266.64,-6024561.617,70812.1492
10/9/1984,1.52,278.8943603,14528991.85,-6418161.345,70975.82937
10/10/1984,1.56,278.8646491,14752973.26,-6417922.804,70928.7623
10/11/1984,2.53,278.8912183,14074245.14,-6022287.068,70731.98813
10/12/1984,4.28,278.0377159,13993679.08,-6120964.598,70764.99032
10/13/1984,4.11,277.6660849,14818775.31,-6517502.656,70695.35548
10/14/1984,9,278.8106773,11655164.32,-5432534.105,70717.12044
10/15/1984,9.76,279.8567945,10329474.07,-4384842.59,70919.14261
10/16/1984,6.85,279.9079137,12461704.1,-4898516.882,70886.38561
10/17/1984,8.7,278.9797769,11982744.3,-5034721.437,70656.2449
10/18/1984,5.07,279.1072765,12541490.58,-5662408.383,70774.53617
10/19/1984,3.3,279.4880497,12137536.17,-5447357.96,71068.58916
10/20/1984,5.52,278.769001,11734584.74,-5334985.3,71072.68252
10/21/1984,10.33,277.8564139,11770944.6,-5109459.38,70877.25966
10/22/1984,13,274.0193503,10615645.39,-6148942.724,71042.03154
10/23/1984,0.84,274.5066377,13322670.31,-7712637.028,71045.08953
10/24/1984,0.98,275.9440023,12645329.92,-6723321.672,70961.63718
10/25/1984,2,276.51793,11909923.11,-5908101.025,70900.3681
10/26/1984,1.76,276.320046,11823097.65,-6024792.54,70850.17944
10/27/1984,1.15,276.2004051,11899596.43,-6282595.897,70883.90865
10/28/1984,1.35,276.6087725,12303477.11,-6246782.99,70712.50206
10/29/1984,2.84,275.2235751,12445096.57,-6465901.363,70672.71029
10/30/1984,1.73,274.2499191,12567969.18,-6817066.794,70657.75951
10/31/1984,1.55,273.8473423,12664233.4,-6971055.757,70826.55543
11/1/1984,0.84,273.7836452,12675603.45,-7179250.258,70970.25595
11/2/1984,0.4,272.2892899,12978021.41,-7656090.594,71224.9205
11/3/1984,0.55,273.5886667,13744081.29,-7604533.413,71132.14048
11/4/1984,0.66,273.4911065,13161323.4,-7413000.677,70977.63297
11/5/1984,0.6,273.2055387,12908131.84,-7335447.471,70917.26823
11/6/1984,0.74,272.5926451,12767596.61,-7445690.117,70949.05042
11/7/1984,0.54,271.3668573,12854206.34,-7905571.722,70988.83016
11/8/1984,0.6,272.3205226,13217390.33,-7675973.345,70802.36389
11/9/1984,1.22,271.7182683,12330498.52,-7116698.635,70563.53441
11/10/1984,2.67,270.4325987,11242263.52,-6583689.739,70556.90718
11/11/1984,2.5,269.5635451,10611475.87,-6412294.607,70724.53928
11/12/1984,0.81,269.1893031,11015970.41,-7058471.387,70697.2098
11/13/1984,1.63,270.1825684,10430784.82,-6367592.768,70730.19706
11/14/1984,0.33,267.9179835,11115300.72,-7735776.026,70846.29262
11/15/1984,0.3,269.155481,12189960.34,-7776262.03,70693.31587
11/16/1984,1.08,268.4930377,10849104.78,-6627069.075,70866.36907
11/17/1984,0.06,267.9461569,11748813.25,-7903706.42,71001.01651
11/18/1984,0.11,268.7187783,12178850.94,-8116011.117,70920.57965
11/19/1984,0.07,268.253868,12013445.07,-8159652.596,70925.00851
11/20/1984,0.48,269.1952031,11954619.65,-7555054.462,70742.15029
11/21/1984,0.83,268.4558769,10881054.53,-6983111.67,70742.8727
11/22/1984,0.72,269.523872,10926275.5,-6780600.564,70819.52811
11/23/1984,0.63,268.6921474,10780368.41,-6975063.738,70889.57791
11/24/1984,0.65,269.0365862,10703764.46,-7004180.833,70917.55832
11/25/1984,0.51,269.188736,10903511.3,-7168759.76,70920.2358
11/26/1984,1.52,268.7333653,10475441.81,-6804829.448,70877.68315
11/27/1984,1.54,266.2224484,9336432.198,-6703444.059,71000.00334
11/28/1984,0.2,265.7951597,10899750.34,-8276405.332,70942.61847
11/29/1984,0.24,267.2252288,11449011.93,-8079166.186,70881.83452
11/30/1984,0.31,266.3463131,10770065.85,-7415063.717,71137.24038
12/1/1984,0.08,265.8007835,11305117.76,-8337935.482,71115.15183
12/2/1984,0.08,267.4975574,11574266.17,-8275625.767,70851.06763
12/3/1984,0.08,268.2052678,11370954.91,-7914446.385,70759.38659
12/4/1984,0.38,268.6910437,10838764.37,-7251383.272,70743.34232
12/5/1984,0.18,266.0858877,10902848.82,-8356154.924,70873.31963
12/6/1984,0.3,268.9833767,11642978.55,-7993355.93,70630.22406
12/7/1984,0.89,269.3233664,10410899.51,-6844506.159,70555.82602
12/8/1984,1.41,268.5934036,9239443.845,-6504511.825,70635.33365
12/9/1984,1.41,269.9401203,9270517.52,-6346330.47,70446.02394
12/10/1984,2.56,270.390513,8387372.738,-5903374.349,70363.58186
12/11/1984,1.96,270.7722234,7892824.168,-5681782.536,70487.979
12/12/1984,1.66,271.5812954,8358947.113,-5695032.961,70473.96282
12/13/1984,5.05,271.2746646,7556096.313,-4847606.187,70052.42367
12/14/1984,11.42,269.3406954,6720474.094,-4584246.474,69922.04934
12/15/1984,10.72,267.2643297,6418162.647,-4845494.986,70344.31861
12/16/1984,1.76,267.2104214,8149314.81,-6077216.28,70493.53692
12/17/1984,0.95,268.354957,7759478.468,-6074254.584,70354.02169
12/18/1984,2.35,269.4039853,7668510.101,-5651715.326,70138.46551
12/19/1984,3.62,268.4236396,7572530.709,-5762435.795,70269.23231
12/20/1984,1.4,269.2541302,7858666.547,-6017750.381,70437.53099
12/21/1984,0.7,269.2228484,8426769.6,-6307611.955,70536.98424
12/22/1984,0.91,268.9509879,8733030.669,-5905643.719,70527.4058
12/23/1984,1.15,268.3099015,9252038.216,-6507332.339,70616.9553
12/24/1984,1.01,267.6697457,9371793.51,-6741825.312,70687.18276
12/25/1984,0.75,267.6778544,9329599.817,-6619271.179,70620.5898
12/26/1984,1.4,266.3124434,9307032.551,-6695088.911,70621.02294
12/27/1984,0.75,267.4460875,9026550.45,-6310315.021,70718.73525
12/28/1984,0.9,267.5882927,9304802.558,-6306493.805,70633.79806
12/29/1984,1.61,266.6157792,8874277.249,-6131023.28,70546.44021
12/30/1984,1.17,266.0649957,8415855.729,-6280352.811,70648.24482
12/31/1984,1.15,266.8802592,8240348.355,-5775222.399,70672.32117
1/1/1985,1.51,267.7589462,8730770.842,-5718754.185,70646.00546
1/2/1985,2.33,268.3987163,7796547.928,-4819419.091,70600.58123
1/3/1985,4.22,266.4967162,7041560.486,-5183850.209,70494.30404
1/4/1985,3.08,263.4293611,7567821.687,-5781826.319,70651.37866
1/5/1985,1.08,264.59342,8091821.788,-5942824.16,70592.22677
1/6/1985,2.72,266.5352566,7819226.151,-4813893.816,70244.84041
1/7/1985,3.42,265.3383986,6858805.071,-5002376.761,70436.82
1/8/1985,2.08,266.6172649,7687118.689,-5264198.435,70479.34349
1/9/1985,2.9,265.7501379,7382460.222,-5202435.499,70511.80606
1/10/1985,2.18,264.7295094,7631662.449,-5408826.116,70528.02426
1/11/1985,1.37,264.6408239,8122282.217,-6073518.477,70413.77805
1/12/1985,2.28,264.5475299,7991383.546,-5860702.99,70486.94586
1/13/1985,0.81,263.9912216,8794743.089,-6777686.241,70637.01266
1/14/1985,1.79,264.0570376,8854830.248,-6021448.718,70557.42502
1/15/1985,1.61,265.0456908,8494467.15,-5950559.869,70444.37391
1/16/1985,1.86,264.7768132,8270568.373,-5594712.393,70380.34856
1/17/1985,1.33,261.2039575,7918172.394,-6398088.233,70820.14894
1/18/1985,0.1,262.8523218,10441692.04,-7783297.056,70797.0401
1/19/1985,0.31,264.0269969,10392894.32,-7137303.199,70737.9657
1/20/1985,0.42,264.4240147,9830172.825,-6472306.51,70646.35215
1/21/1985,1.24,263.6100441,9048807.447,-5769088.42,70606.23783
1/22/1985,0.59,264.5421676,9981452.585,-6407119.826,70639.11859
1/23/1985,2.08,263.8258941,8512499.167,-5396779.364,70714.95988
1/24/1985,0.32,261.2346197,9769034.041,-7354964.765,70691.98088
1/25/1985,0.18,261.3362012,10192556.78,-7581307.618,70673.93713
1/26/1985,0.1,263.5438232,10955624.24,-7711049.743,70537.9603
1/27/1985,1.14,265.7977037,10131877.81,-6065248.861,70326.60215
1/28/1985,3.86,264.5555861,9139591.224,-5467329.66,70392.12923
1/29/1985,1.93,263.6077636,9052008.325,-6229501.853,70658.53611
1/30/1985,1.86,264.6792272,9095129.666,-5670524.168,70498.64673
1/31/1985,2.67,265.3686986,8758935.488,-5513716.304,70364.78357
2/1/1985,3.47,265.4480013,8313851.848,-5263236.63,70389.57704
2/2/1985,3.54,264.6859126,8461816.604,-5410043.37,70287.47903
2/3/1985,2.29,262.8635058,9072686.789,-6218390.753,70319.42173
2/4/1985,1.09,264.9462909,9333883.084,-6053239.309,70083.97603
2/5/1985,1.19,264.184435,9261052.665,-5963698.57,69837.67796
2/6/1985,4.54,265.8998082,8692867.389,-4879724.891,69651.53225
2/7/1985,5.54,263.5164901,7598396.41,-4998397.028,69951.38706
2/8/1985,2.14,263.0469735,8948842.46,-6360376.915,69836.64408
2/9/1985,2.72,264.3294526,8987373.366,-5736002.387,69861.47427
2/10/1985,2.55,265.8498365,8661832.976,-5355068.38,69962.10332
2/11/1985,1.51,265.8822982,9027734.177,-5781645.701,70169.49603
2/12/1985,1.77,265.8572741,9488425.79,-5852372.511,70226.44533
2/13/1985,1.26,264.8231042,10111009.17,-6583927.911,70298.43454
2/14/1985,2.38,265.6517232,10697973.85,-6247421.92,70245.82928
2/15/1985,2.02,265.7030906,10586928.76,-6247671.652,70142.73149
2/16/1985,3.69,265.4884754,9719451.474,-5610591.07,69959.36695
2/17/1985,3.11,262.9168941,8900313.012,-5726587.136,70234.79181
2/18/1985,0.48,265.5516656,11108265.04,-7177578.908,70311.2837
2/19/1985,0.54,268.0017088,11026356.43,-6707143.036,70191.39453
2/20/1985,0.43,268.9868093,10326401.27,-6564761.935,70317.68462
2/21/1985,1.26,269.8141325,10747975.2,-6030989.481,70167.72202
2/22/1985,3,268.4667773,10268910.43,-5908237.702,70451.69606
2/23/1985,0.48,266.8972257,12090978.11,-7776894.381,70457.09257
2/24/1985,0.78,269.6532446,12999832.34,-7343551.031,70298.0219
2/25/1985,2.96,270.6859544,10753742.7,-5995745.798,70243.47373
2/26/1985,4.49,270.1213285,10022701.36,-5907768.741,70075.31301
