date,d2m,t2m,ssr,str,tp,sp
1993-11-25,289.35106259003766,295.26514034848617,1.4098027609429415E7,-6745972.160728638,8.553265615773853E-4,100583.60855343705
1993-11-26,290.230682502656,295.2384011399504,1.4068631659255294E7,-5902307.52263595,0.003542650474812262,100552.13392370063
1993-11-27,290.1677631673158,295.2876618325109,1.3759749008304311E7,-5546899.517814092,8.749412589759123E-4,100612.62556833166
1993-11-28,289.23210837153596,295.2288652917873,1.3949431688722208E7,-6330610.729172247,0.001430449489213721,100657.52920261087
1993-11-29,287.8446197136778,294.5850058353866,1.4173852506295204E7,-6565999.418162336,0.0011649920076914684,100631.21735735858
1993-11-30,288.62248224394165,294.5090216421977,1.4237088819716044E7,-6731390.023573535,0.0,100523.8820200621
1993-12-01,289.0253493485041,294.80467477582675,1.3618508044468254E7,-5950381.77765872,0.0018187727377970261,100430.31288704109
1993-12-02,289.16813964104585,294.8543446713957,1.328445245646933E7,-6214768.826145191,0.0018725868455158113,100370.28906428764
1993-12-03,288.6012760609939,294.9292788900257,1.3832449117599785E7,-6809513.777122958,0.0012814997489840607,100376.61981403371
1993-12-04,289.0855110753316,294.9319486496267,1.3515584798285564E7,-6924517.614251275,4.351138045421976E-4,100537.15537720652
1993-12-05,289.74009208822264,294.9440092634693,1.301777332976159E7,-6557967.025448702,0.0017046928064701206,100663.01881969094
1993-12-06,289.68798742848685,294.600344193877,1.3542904456469331E7,-6302716.8915081695,2.1358197986552716E-4,100615.7555463239
1993-12-07,289.0879376150262,294.3515054447457,1.3609580321993034E7,-6093844.5502277,0.0010785598586271763,100517.365051166
1993-12-08,289.04013424445947,294.26913075856265,1.3183799127243506E7,-5633520.25502277,0.002763329672231692,100430.91456137615
1993-12-09,288.2940544891767,294.33323725398833,1.2707713281007232E7,-6610781.114920974,0.0014208360373600564,100532.22712093433
1993-12-10,288.3768132476575,294.32451317537914,1.3901463060273241E7,-7213145.124028932,2.634547652809926E-6,100462.4244305958
1993-12-11,287.5675438500183,294.31650437345587,1.3798212465577284E7,-7168493.788909724,0.001295176349596984,100388.2871809233
1993-12-12,286.6904112690421,293.2967690827965,1.3870539874095902E7,-7253089.822662739,0.0018674462509940956,100479.05571960947
1993-12-13,286.8142369245885,293.1037040100383,1.361337483846772E7,-6355437.437449774,0.004699662545139915,100603.40356770136
