date,d2m,t2m,ssr,str,tp,sp
7/21/1988,298.0666397,300.3838255,1.24E+07,-2057238.334,4.534579711,99641.91598
7/22/1988,297.7160106,299.6959589,1.22E+07,-1539397.081,9.332338626,99742.42152
7/23/1988,297.6770657,298.3129275,4592622.123,-636001.9102,15.94157527,99792.78653
7/24/1988,297.7305228,298.8229309,7310091.586,-922061.4057,8.416267425,99699.97268
7/25/1988,297.4751222,299.0669658,9630852.78,-1114610.076,7.195060463,99646.8183
7/26/1988,297.7241511,299.6157479,1.16E+07,-1568284.945,5.515813192,99734.11203
7/27/1988,297.7948299,299.6373754,1.06E+07,-1902880.014,5.283777847,99692.22215
7/28/1988,297.6838607,301.1098608,1.74E+07,-2916111.617,1.022486099,99489.13253
7/29/1988,297.6214535,301.3390301,1.64E+07,-2706537.829,1.240656368,99311.91974
7/30/1988,297.6079887,299.6695994,6102529.072,-1250810.095,4.463509724,99243.5144
7/31/1988,297.9933026,300.9733223,1.48E+07,-2256509.232,5.016706694,99099.9796
8/1/1988,297.7270061,299.8545434,1.01E+07,-1729063.774,5.471236717,99024.83953
8/2/1988,297.2234186,300.5559224,1.16E+07,-1729331.95,22.73806784,99080.25698
8/3/1988,297.8083936,299.968587,1.14E+07,-1671290.235,5.691363136,99562.61986
8/4/1988,297.9069043,299.5972588,1.09E+07,-1517751.077,11.13520077,99706.58122
8/5/1988,298.11654,299.5914926,1.05E+07,-1397983.226,8.749149227,99666.69188
8/6/1988,298.2469641,299.122462,5620698.49,-681079.7917,10.34379317,99520.76019
8/7/1988,298.264669,300.137787,1.20E+07,-1816344.188,6.351677825,99350.14153
8/8/1988,297.6109159,299.9202553,7811846.884,-1572835.539,5.483445481,99314.7516
8/9/1988,297.5353097,299.8347111,1.21E+07,-1412980.272,5.310414384,99371.68334
8/10/1988,297.6012901,299.4747632,1.02E+07,-1568791.232,6.146375836,99612.72536
8/11/1988,297.5779789,299.0999518,1.09E+07,-1249806.219,16.44673341,99869.21138
8/12/1988,297.8334934,298.684024,8443461.655,-979608.0444,18.65602496,99977.80094
8/13/1988,298.1273118,298.7598937,7435309.974,-823414.9191,33.24516897,99810.02787
8/14/1988,298.1239159,298.548684,5478513.035,-538397.7423,30.49853527,99628.37447
8/15/1988,298.0613795,298.6940155,4843316.894,-808008.6061,16.04105096,99463.0875
8/16/1988,298.0394254,300.0454241,1.13E+07,-1770212.723,5.096876648,99408.42299
8/17/1988,297.5172524,300.0230646,1.10E+07,-2082038.297,3.795749501,99544.69827
8/18/1988,297.6642927,300.4511289,1.51E+07,-2597818.171,3.834467809,99715.02285
8/19/1988,297.9731205,300.2653402,1.50E+07,-2583729.347,3.168605019,99780.07104
8/20/1988,297.6174857,300.4502902,1.52E+07,-2527795.638,2.969936966,99895.51921
8/21/1988,297.6216744,299.3247653,9849592.861,-1303970.399,9.881643636,99833.01546
8/22/1988,297.4861402,299.0996763,9639489.781,-1239824.96,11.21729386,99899.47137
8/23/1988,297.5741224,298.6275074,7117903.972,-827708.2488,15.81103607,99876.45708
8/24/1988,297.4251563,298.7940073,8605303.169,-1257667.426,5.643451587,99888.73671
8/25/1988,297.6447846,299.4273383,1.11E+07,-1623567.718,5.205315462,99991.12846
8/26/1988,297.8816662,300.1732158,1.29E+07,-2072820.891,1.428782259,100017.6153
8/27/1988,297.7495798,300.0403272,1.48E+07,-2167272.265,3.041549593,99859.6383
8/28/1988,297.4991503,299.1174855,1.03E+07,-1398116.197,8.474368489,99697.64593
8/29/1988,297.4570469,298.7407553,8855970.558,-1074829.451,10.39176236,99695.10593
8/30/1988,297.7293581,298.5913483,7205709.145,-1070724.915,11.62443419,99863.06582
8/31/1988,297.6952506,299.4892609,1.00E+07,-1603720.089,5.074400077,99818.22594
9/1/1988,297.5003047,299.7083478,1.35E+07,-1985611.555,3.333452894,99750.18613
9/2/1988,297.3252752,298.8780191,9852924.645,-1287264.415,13.71945739,99849.60624
